"","city_state","city","state","year","lat","lng","Anti-American Indian or Alaska Native","Anti-Arab","Anti-Asian","Anti-Atheism/Agnosticism","Anti-Bisexual","Anti-Black or African American","Anti-Buddhist","Anti-Catholic","Anti-Eastern Orthodox (Russian, Greek, Other)","Anti-Female","Anti-Gay (Male)","Anti-Gender Non-Conforming","Anti-Heterosexual","Anti-Hindu","Anti-Hispanic or Latino","Anti-Islamic (Muslim)","Anti-Jehovah's Witness","Anti-Jewish","Anti-Lesbian (Female)","Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)","Anti-Male","Anti-Mental Disability","Anti-Mormon","Anti-Multiple Races, Group","Anti-Multiple Religions, Group","Anti-Native Hawaiian or Other Pacific Islander","Anti-Other Christian","Anti-Other Race/Ethnicity/Ancestry","Anti-Other Religion","Anti-Physical Disability","Anti-Protestant","Anti-Sikh","Anti-Transgender","Anti-White","Unknown (offender's motivation not known)","total_cases"
"123","Riverside, CA","Riverside","CA",2014,33.9381,-117.3948,0,0,0,0,0,8,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
"124","La Quinta, CA","La Quinta","CA",2014,33.6536,-116.2785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"125","Moreno Valley, CA","Moreno Valley","CA",2014,33.9244,-117.2045,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"126","Murrieta, CA","Murrieta","CA",2014,33.572,-117.1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"127","Menifee, CA","Menifee","CA",2014,33.6909,-117.1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"128","Galt, CA","Galt","CA",2014,38.2693,-121.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"129","Sacramento, CA","Sacramento","CA",2014,38.5667,-121.4683,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"130","Barstow, CA","Barstow","CA",2014,34.8661,-117.0472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"131","Chino, CA","Chino","CA",2014,33.9836,-117.6654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"132","Fontana, CA","Fontana","CA",2014,34.0968,-117.4599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"133","Montclair, CA","Montclair","CA",2014,34.0714,-117.698,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"134","Redlands, CA","Redlands","CA",2014,34.0511,-117.1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"135","San Bernardino, CA","San Bernardino","CA",2014,34.1417,-117.2946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"136","Victorville, CA","Victorville","CA",2014,34.5277,-117.3536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"137","Adelanto, CA","Adelanto","CA",2014,34.5815,-117.4397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"138","Rancho Cucamonga, CA","Rancho Cucamonga","CA",2014,34.1248,-117.5666,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"139","Highland, CA","Highland","CA",2014,34.1113,-117.1654,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"140","Twentynine Palms, CA","Twentynine Palms","CA",2014,34.1478,-116.0659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"141","Hesperia, CA","Hesperia","CA",2014,34.3975,-117.3147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"142","Apple Valley, CA","Apple Valley","CA",2014,34.5328,-117.2104,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"143","Yucaipa, CA","Yucaipa","CA",2014,34.0336,-117.0429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"144","Chino Hills, CA","Chino Hills","CA",2014,33.9508,-117.7253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"145","Yucca Valley, CA","Yucca Valley","CA",2014,34.1234,-116.4216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"146","Chula Vista, CA","Chula Vista","CA",2014,32.6281,-117.0145,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"147","Escondido, CA","Escondido","CA",2014,33.1347,-117.0722,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
"148","Imperial Beach, CA","Imperial Beach","CA",2014,32.5689,-117.1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"149","National City, CA","National City","CA",2014,32.6654,-117.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"150","Oceanside, CA","Oceanside","CA",2014,33.2247,-117.3083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"151","San Diego, CA","San Diego","CA",2014,32.8312,-117.1225,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,2,0,2,0,13,0,0,0,0,0,0,0,4,1,0,0,0,3,2,0,37
"152","San Marcos, CA","San Marcos","CA",2014,33.135,-117.1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"153","Vista, CA","Vista","CA",2014,33.1896,-117.2386,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"154","Santee, CA","Santee","CA",2014,32.8554,-116.9851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"155","Poway, CA","Poway","CA",2014,32.9871,-117.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"156","San Francisco, CA","San Francisco","CA",2014,37.7562,-122.443,0,0,2,0,0,0,0,0,0,0,7,0,0,0,1,1,0,3,3,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,22
"157","Manteca, CA","Manteca","CA",2014,37.7927,-121.2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"158","Ripon, CA","Ripon","CA",2014,37.7417,-121.131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"159","Stockton, CA","Stockton","CA",2014,37.9765,-121.3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"160","Tracy, CA","Tracy","CA",2014,37.7269,-121.4522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"161","Grover Beach, CA","Grover Beach","CA",2014,35.1204,-120.6199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"162","San Luis Obispo, CA","San Luis Obispo","CA",2014,35.2669,-120.6691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"163","Daly City, CA","Daly City","CA",2014,37.6862,-122.4685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"164","San Mateo, CA","San Mateo","CA",2014,37.5521,-122.3122,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"165","Buellton, CA","Buellton","CA",2014,34.6152,-120.1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"166","Goleta, CA","Goleta","CA",2014,34.436,-119.8596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"167","Cupertino, CA","Cupertino","CA",2014,37.3168,-122.0465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"168","Gilroy, CA","Gilroy","CA",2014,37.0047,-121.5855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"169","Los Gatos, CA","Los Gatos","CA",2014,37.2303,-121.956,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"170","Palo Alto, CA","Palo Alto","CA",2014,37.3913,-122.1468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"171","San Jose, CA","San Jose","CA",2014,37.3019,-121.8486,0,0,1,0,0,2,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,11
"172","Sunnyvale, CA","Sunnyvale","CA",2014,37.3836,-122.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"173","Santa Cruz, CA","Santa Cruz","CA",2014,36.9789,-122.0346,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
"174","Redding, CA","Redding","CA",2014,40.5698,-122.365,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
"175","Fairfield, CA","Fairfield","CA",2014,38.2592,-122.0324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"176","Vacaville, CA","Vacaville","CA",2014,38.359,-121.968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"177","Healdsburg, CA","Healdsburg","CA",2014,38.6229,-122.8651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"178","Windsor, CA","Windsor","CA",2014,38.5417,-122.8086,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"179","Modesto, CA","Modesto","CA",2014,37.6374,-121.0028,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"180","Turlock, CA","Turlock","CA",2014,37.5053,-120.8588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"181","Waterford, CA","Waterford","CA",2014,37.6429,-120.7553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"182","Yuba City, CA","Yuba City","CA",2014,39.1357,-121.6381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"183","Red Bluff, CA","Red Bluff","CA",2014,40.1735,-122.2413,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"184","Visalia, CA","Visalia","CA",2014,36.3276,-119.3269,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"185","Sonora, CA","Sonora","CA",2014,37.9819,-120.3828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"186","Camarillo, CA","Camarillo","CA",2014,34.223,-119.0322,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"187","Oxnard, CA","Oxnard","CA",2014,34.1963,-119.1815,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"188","Simi Valley, CA","Simi Valley","CA",2014,34.2663,-118.749,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"189","Moorpark, CA","Moorpark","CA",2014,34.2855,-118.877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"190","Davis, CA","Davis","CA",2014,38.5552,-121.7365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"191","Aurora, CO","Aurora","CO",2014,39.7087,-104.7273,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"192","Brighton, CO","Brighton","CO",2014,39.9716,-104.7964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"193","Commerce City, CO","Commerce City","CO",2014,39.8642,-104.8434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"194","Glendale, CO","Glendale","CO",2014,39.7036,-104.9352,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"195","Greenwood Village, CO","Greenwood Village","CO",2014,39.6152,-104.913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
"196","Centennial, CO","Centennial","CO",2014,39.5926,-104.8674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"197","Longmont, CO","Longmont","CO",2014,40.1686,-105.1005,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"198","Idaho Springs, CO","Idaho Springs","CO",2014,39.7445,-105.5003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"199","Castle Rock, CO","Castle Rock","CO",2014,39.3763,-104.8535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
"200","Lone Tree, CO","Lone Tree","CO",2014,39.5309,-104.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"201","Colorado Springs, CO","Colorado Springs","CO",2014,38.8674,-104.7606,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
"202","Glenwood Springs, CO","Glenwood Springs","CO",2014,39.5455,-107.3346,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"203","Parachute, CO","Parachute","CO",2014,39.4501,-108.0549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"204","New Castle, CO","New Castle","CO",2014,39.5776,-107.5267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"205","Gunnison, CO","Gunnison","CO",2014,38.5455,-106.9225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"206","Arvada, CO","Arvada","CO",2014,39.8321,-105.1511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"207","Golden, CO","Golden","CO",2014,39.7406,-105.2118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"208","Lakewood, CO","Lakewood","CO",2014,39.6977,-105.1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"209","Durango, CO","Durango","CO",2014,37.2659,-107.8782,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"210","Fort Collins, CO","Fort Collins","CO",2014,40.5478,-105.0656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
"211","Loveland, CO","Loveland","CO",2014,40.4166,-105.0623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"212","Sterling, CO","Sterling","CO",2014,40.6206,-103.1925,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"213","Grand Junction, CO","Grand Junction","CO",2014,39.0876,-108.5673,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"214","Fort Morgan, CO","Fort Morgan","CO",2014,40.2538,-103.7909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"215","Pueblo, CO","Pueblo","CO",2014,38.2705,-104.6112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"216","Steamboat Springs, CO","Steamboat Springs","CO",2014,40.4777,-106.8243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"217","Denver, CO","Denver","CO",2014,39.7621,-104.8759,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,16
"218","Bridgeport, CT","Bridgeport","CT",2014,41.1918,-73.1953,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"219","Bristol, CT","Bristol","CT",2014,41.6812,-72.9407,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"220","Danbury, CT","Danbury","CT",2014,41.4016,-73.471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"221","Derby, CT","Derby","CT",2014,41.3265,-73.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"222","Meriden, CT","Meriden","CT",2014,41.5367,-72.7944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"223","Middletown, CT","Middletown","CT",2014,41.5476,-72.6549,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"224","Milford, CT","Milford","CT",2014,41.2256,-73.0616,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"225","New Britain, CT","New Britain","CT",2014,41.6758,-72.7862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"226","New Haven, CT","New Haven","CT",2014,41.3112,-72.9246,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,8
"227","Norwalk, CT","Norwalk","CT",2014,41.1144,-73.4215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"228","Norwich, CT","Norwich","CT",2014,41.5495,-72.0882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"229","Shelton, CT","Shelton","CT",2014,41.306,-73.1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"230","Stamford, CT","Stamford","CT",2014,41.1035,-73.5583,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
"231","Torrington, CT","Torrington","CT",2014,41.8349,-73.1281,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"232","Waterbury, CT","Waterbury","CT",2014,41.5583,-73.0361,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"233","West Haven, CT","West Haven","CT",2014,41.2739,-72.9672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"234","Washington, DC","Washington","DC",2014,38.9047,-77.0163,0,1,0,0,0,8,0,1,0,0,22,0,0,0,0,2,0,3,3,3,0,1,0,1,1,0,0,3,1,0,0,0,15,3,0,68
"235","Camden, DE","Camden","DE",2014,39.0991,-75.557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"236","Newark, DE","Newark","DE",2014,39.6776,-75.7573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"237","Wilmington, DE","Wilmington","DE",2014,39.7415,-75.5413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"238","Rehoboth Beach, DE","Rehoboth Beach","DE",2014,38.7171,-75.0845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"239","Gainesville, FL","Gainesville","FL",2014,29.6804,-82.3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"240","Titusville, FL","Titusville","FL",2014,28.5727,-80.8193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"241","Palm Bay, FL","Palm Bay","FL",2014,27.955,-80.6627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"242","Margate, FL","Margate","FL",2014,26.2466,-80.2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"243","Miramar, FL","Miramar","FL",2014,25.9773,-80.3351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"244","Weston, FL","Weston","FL",2014,26.1006,-80.4054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"245","Coral Gables, FL","Coral Gables","FL",2014,25.7037,-80.2715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"246","Miami Beach, FL","Miami Beach","FL",2014,25.8171,-80.1396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"247","North Miami Beach, FL","North Miami Beach","FL",2014,25.9302,-80.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"248","North Miami, FL","North Miami","FL",2014,25.9007,-80.1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"249","Pensacola, FL","Pensacola","FL",2014,30.4427,-87.1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
