"","city_state","city","state","year","lat","lng","Anti-American Indian or Alaska Native","Anti-Arab","Anti-Asian","Anti-Atheism/Agnosticism","Anti-Bisexual","Anti-Black or African American","Anti-Buddhist","Anti-Catholic","Anti-Eastern Orthodox (Russian, Greek, Other)","Anti-Female","Anti-Gay (Male)","Anti-Gender Non-Conforming","Anti-Heterosexual","Anti-Hindu","Anti-Hispanic or Latino","Anti-Islamic (Muslim)","Anti-Jehovah's Witness","Anti-Jewish","Anti-Lesbian (Female)","Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)","Anti-Male","Anti-Mental Disability","Anti-Mormon","Anti-Multiple Races, Group","Anti-Multiple Religions, Group","Anti-Native Hawaiian or Other Pacific Islander","Anti-Other Christian","Anti-Other Race/Ethnicity/Ancestry","Anti-Other Religion","Anti-Physical Disability","Anti-Protestant","Anti-Sikh","Anti-Transgender","Anti-White","Unknown (offender's motivation not known)","total_cases"
"123","Banning, CA","Banning","CA",2015,33.946,-116.8992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"124","Coachella, CA","Coachella","CA",2015,33.6905,-116.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"125","Hemet, CA","Hemet","CA",2015,33.7341,-116.9969,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"126","Indio, CA","Indio","CA",2015,33.7346,-116.2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"127","Palm Springs, CA","Palm Springs","CA",2015,33.8017,-116.5382,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"128","Riverside, CA","Riverside","CA",2015,33.9381,-117.3948,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7
"129","San Jacinto, CA","San Jacinto","CA",2015,33.797,-116.9916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"130","Palm Desert, CA","Palm Desert","CA",2015,33.7378,-116.3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"131","Lake Elsinore, CA","Lake Elsinore","CA",2015,33.6847,-117.3344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"132","Moreno Valley, CA","Moreno Valley","CA",2015,33.9244,-117.2045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"133","Temecula, CA","Temecula","CA",2015,33.4928,-117.1315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"134","Menifee, CA","Menifee","CA",2015,33.6909,-117.1849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"135","Jurupa Valley, CA","Jurupa Valley","CA",2015,34.001,-117.4705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"136","Folsom, CA","Folsom","CA",2015,38.6668,-121.1422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"137","Galt, CA","Galt","CA",2015,38.2693,-121.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"138","Sacramento, CA","Sacramento","CA",2015,38.5667,-121.4683,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8
"139","Elk Grove, CA","Elk Grove","CA",2015,38.416,-121.3842,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"140","Citrus Heights, CA","Citrus Heights","CA",2015,38.6948,-121.288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"141","Hollister, CA","Hollister","CA",2015,36.8563,-121.3981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"142","Colton, CA","Colton","CA",2015,34.0538,-117.3254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"143","Ontario, CA","Ontario","CA",2015,34.0393,-117.6064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"144","Redlands, CA","Redlands","CA",2015,34.0511,-117.1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"145","Rialto, CA","Rialto","CA",2015,34.1174,-117.3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"146","San Bernardino, CA","San Bernardino","CA",2015,34.1417,-117.2946,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"147","Upland, CA","Upland","CA",2015,34.1178,-117.6603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"148","Victorville, CA","Victorville","CA",2015,34.5277,-117.3536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"149","Rancho Cucamonga, CA","Rancho Cucamonga","CA",2015,34.1248,-117.5666,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"150","Hesperia, CA","Hesperia","CA",2015,34.3975,-117.3147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"151","Chino Hills, CA","Chino Hills","CA",2015,33.9508,-117.7253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"152","Chula Vista, CA","Chula Vista","CA",2015,32.6281,-117.0145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"153","El Cajon, CA","El Cajon","CA",2015,32.8017,-116.9605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"154","Escondido, CA","Escondido","CA",2015,33.1347,-117.0722,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
"155","Imperial Beach, CA","Imperial Beach","CA",2015,32.5689,-117.1184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"156","National City, CA","National City","CA",2015,32.6654,-117.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"157","Oceanside, CA","Oceanside","CA",2015,33.2247,-117.3083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"158","San Diego, CA","San Diego","CA",2015,32.8312,-117.1225,0,0,0,0,0,9,0,0,0,0,4,0,0,0,3,4,0,3,1,7,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,36
"159","Vista, CA","Vista","CA",2015,33.1896,-117.2386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"160","Santee, CA","Santee","CA",2015,32.8554,-116.9851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"161","San Francisco, CA","San Francisco","CA",2015,37.7562,-122.443,0,0,3,0,0,3,0,1,0,0,6,0,0,0,1,1,0,2,3,0,0,0,0,0,1,0,0,1,1,0,0,0,3,2,0,28
"162","Lodi, CA","Lodi","CA",2015,38.1218,-121.2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"163","Manteca, CA","Manteca","CA",2015,37.7927,-121.2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"164","Stockton, CA","Stockton","CA",2015,37.9765,-121.3109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
"165","Tracy, CA","Tracy","CA",2015,37.7269,-121.4522,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"166","Brisbane, CA","Brisbane","CA",2015,37.6898,-122.402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"167","Daly City, CA","Daly City","CA",2015,37.6862,-122.4685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"168","San Mateo, CA","San Mateo","CA",2015,37.5521,-122.3122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"169","Foster City, CA","Foster City","CA",2015,37.5553,-122.2659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"170","East Palo Alto, CA","East Palo Alto","CA",2015,37.4671,-122.1352,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"171","Santa Barbara, CA","Santa Barbara","CA",2015,34.4285,-119.7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"172","Goleta, CA","Goleta","CA",2015,34.436,-119.8596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"173","Los Gatos, CA","Los Gatos","CA",2015,37.2303,-121.956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"174","Palo Alto, CA","Palo Alto","CA",2015,37.3913,-122.1468,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"175","San Jose, CA","San Jose","CA",2015,37.3019,-121.8486,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"176","Santa Cruz, CA","Santa Cruz","CA",2015,36.9789,-122.0346,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"177","Scotts Valley, CA","Scotts Valley","CA",2015,37.0555,-122.0118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"178","Redding, CA","Redding","CA",2015,40.5698,-122.365,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,11
"179","Fairfield, CA","Fairfield","CA",2015,38.2592,-122.0324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"180","Santa Rosa, CA","Santa Rosa","CA",2015,38.4458,-122.7067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"181","Sonoma, CA","Sonoma","CA",2015,38.2902,-122.4598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"182","Modesto, CA","Modesto","CA",2015,37.6374,-121.0028,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"183","Turlock, CA","Turlock","CA",2015,37.5053,-120.8588,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"184","Visalia, CA","Visalia","CA",2015,36.3276,-119.3269,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"185","Sonora, CA","Sonora","CA",2015,37.9819,-120.3828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"186","Camarillo, CA","Camarillo","CA",2015,34.223,-119.0322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"187","Oxnard, CA","Oxnard","CA",2015,34.1963,-119.1815,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7
"188","Port Hueneme, CA","Port Hueneme","CA",2015,34.1617,-119.2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"189","Thousand Oaks, CA","Thousand Oaks","CA",2015,34.1914,-118.8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"190","Simi Valley, CA","Simi Valley","CA",2015,34.2663,-118.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
"191","Moorpark, CA","Moorpark","CA",2015,34.2855,-118.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"192","Davis, CA","Davis","CA",2015,38.5552,-121.7365,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"193","Marysville, CA","Marysville","CA",2015,39.1518,-121.5835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"194","Aurora, CO","Aurora","CO",2015,39.7087,-104.7273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,6
"195","Englewood, CO","Englewood","CO",2015,39.6468,-104.9942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"196","Littleton, CO","Littleton","CO",2015,39.5915,-105.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"197","Greenwood Village, CO","Greenwood Village","CO",2015,39.6152,-104.913,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"198","Centennial, CO","Centennial","CO",2015,39.5926,-104.8674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"199","Boulder, CO","Boulder","CO",2015,40.0249,-105.2523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"200","Longmont, CO","Longmont","CO",2015,40.1686,-105.1005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"201","Castle Rock, CO","Castle Rock","CO",2015,39.3763,-104.8535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"202","Basalt, CO","Basalt","CO",2015,39.3663,-107.0414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"203","Colorado Springs, CO","Colorado Springs","CO",2015,38.8674,-104.7606,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
"204","Glenwood Springs, CO","Glenwood Springs","CO",2015,39.5455,-107.3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"205","Walsenburg, CO","Walsenburg","CO",2015,37.6307,-104.7818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"206","Arvada, CO","Arvada","CO",2015,39.8321,-105.1511,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"207","Golden, CO","Golden","CO",2015,39.7406,-105.2118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"208","Durango, CO","Durango","CO",2015,37.2659,-107.8782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"209","Fort Collins, CO","Fort Collins","CO",2015,40.5478,-105.0656,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"210","Loveland, CO","Loveland","CO",2015,40.4166,-105.0623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"211","Trinidad, CO","Trinidad","CO",2015,37.175,-104.4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"212","Sterling, CO","Sterling","CO",2015,40.6206,-103.1925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"213","Grand Junction, CO","Grand Junction","CO",2015,39.0876,-108.5673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"214","Craig, CO","Craig","CO",2015,40.517,-107.5555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"215","La Junta, CO","La Junta","CO",2015,37.9792,-103.5473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"216","Aspen, CO","Aspen","CO",2015,39.195,-106.8369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"217","Pueblo, CO","Pueblo","CO",2015,38.2705,-104.6112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,9
"218","Breckenridge, CO","Breckenridge","CO",2015,39.4995,-106.0433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"219","Greeley, CO","Greeley","CO",2015,40.4151,-104.7706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"220","Denver, CO","Denver","CO",2015,39.7621,-104.8759,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,2,5,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,20
"221","Bridgeport, CT","Bridgeport","CT",2015,41.1918,-73.1953,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"222","Bristol, CT","Bristol","CT",2015,41.6812,-72.9407,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"223","Danbury, CT","Danbury","CT",2015,41.4016,-73.471,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"224","Derby, CT","Derby","CT",2015,41.3265,-73.0833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"225","Hartford, CT","Hartford","CT",2015,41.7661,-72.6834,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"226","Meriden, CT","Meriden","CT",2015,41.5367,-72.7944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"227","Middletown, CT","Middletown","CT",2015,41.5476,-72.6549,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
"228","New Britain, CT","New Britain","CT",2015,41.6758,-72.7862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"229","New Haven, CT","New Haven","CT",2015,41.3112,-72.9246,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,8
"230","New London, CT","New London","CT",2015,41.3502,-72.1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"231","Norwalk, CT","Norwalk","CT",2015,41.1144,-73.4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"232","Stamford, CT","Stamford","CT",2015,41.1035,-73.5583,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10
"233","Torrington, CT","Torrington","CT",2015,41.8349,-73.1281,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
"234","West Haven, CT","West Haven","CT",2015,41.2739,-72.9672,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"235","Washington, DC","Washington","DC",2015,38.9047,-77.0163,0,2,1,0,0,8,0,0,0,0,23,0,0,0,1,2,0,2,4,0,0,0,0,4,0,0,0,0,0,0,0,1,10,6,0,64
"236","Wilmington, DE","Wilmington","DE",2015,39.7415,-75.5413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"237","Laurel, DE","Laurel","DE",2015,38.5692,-75.5689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"238","Milford, DE","Milford","DE",2015,38.9091,-75.4224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"239","Milton, DE","Milton","DE",2015,38.7751,-75.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"240","Gainesville, FL","Gainesville","FL",2015,29.6804,-82.3458,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"241","Melbourne, FL","Melbourne","FL",2015,28.1085,-80.6627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"242","Palm Bay, FL","Palm Bay","FL",2015,27.955,-80.6627,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"243","Pembroke Pines, FL","Pembroke Pines","FL",2015,26.0128,-80.3382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"244","Coral Springs, FL","Coral Springs","FL",2015,26.2702,-80.2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"245","Miami Beach, FL","Miami Beach","FL",2015,25.8171,-80.1396,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"246","North Miami, FL","North Miami","FL",2015,25.9007,-80.1686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"247","Miami Gardens, FL","Miami Gardens","FL",2015,25.9433,-80.2426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6
"248","Fort Myers, FL","Fort Myers","FL",2015,26.6195,-81.8303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"249","Tallahassee, FL","Tallahassee","FL",2015,30.4551,-84.2526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
