"","city_state","city","state","year","lat","lng","Anti-American Indian or Alaska Native","Anti-Arab","Anti-Asian","Anti-Atheism/Agnosticism","Anti-Bisexual","Anti-Black or African American","Anti-Buddhist","Anti-Catholic","Anti-Eastern Orthodox (Russian, Greek, Other)","Anti-Female","Anti-Gay (Male)","Anti-Gender Non-Conforming","Anti-Heterosexual","Anti-Hindu","Anti-Hispanic or Latino","Anti-Islamic (Muslim)","Anti-Jehovah's Witness","Anti-Jewish","Anti-Lesbian (Female)","Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)","Anti-Male","Anti-Mental Disability","Anti-Mormon","Anti-Multiple Races, Group","Anti-Multiple Religions, Group","Anti-Native Hawaiian or Other Pacific Islander","Anti-Other Christian","Anti-Other Race/Ethnicity/Ancestry","Anti-Other Religion","Anti-Physical Disability","Anti-Protestant","Anti-Sikh","Anti-Transgender","Anti-White","Unknown (offender's motivation not known)","total_cases"
"123","Santa Ana, CA","Santa Ana","CA",2018,33.7366,-117.8819,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,13
"124","Irvine, CA","Irvine","CA",2018,33.6772,-117.7738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"125","Laguna Woods, CA","Laguna Woods","CA",2018,33.6098,-117.7299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"126","Rancho Santa Margarita, CA","Rancho Santa Margarita","CA",2018,33.6318,-117.5989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"127","Roseville, CA","Roseville","CA",2018,38.7703,-121.3196,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5
"128","Beaumont, CA","Beaumont","CA",2018,33.9076,-116.9766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"129","Hemet, CA","Hemet","CA",2018,33.7341,-116.9969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"130","Palm Springs, CA","Palm Springs","CA",2018,33.8017,-116.5382,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"131","Perris, CA","Perris","CA",2018,33.7899,-117.2233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"132","Riverside, CA","Riverside","CA",2018,33.9381,-117.3948,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10
"133","San Jacinto, CA","San Jacinto","CA",2018,33.797,-116.9916,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"134","Corona, CA","Corona","CA",2018,33.8616,-117.5649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"135","Moreno Valley, CA","Moreno Valley","CA",2018,33.9244,-117.2045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"136","Calimesa, CA","Calimesa","CA",2018,33.9874,-117.0542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"137","Menifee, CA","Menifee","CA",2018,33.6909,-117.1849,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"138","Eastvale, CA","Eastvale","CA",2018,33.9617,-117.5802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"139","Jurupa Valley, CA","Jurupa Valley","CA",2018,34.001,-117.4705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"140","Folsom, CA","Folsom","CA",2018,38.6668,-121.1422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"141","Galt, CA","Galt","CA",2018,38.2693,-121.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"142","Sacramento, CA","Sacramento","CA",2018,38.5667,-121.4683,0,0,0,0,0,3,0,1,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"143","Elk Grove, CA","Elk Grove","CA",2018,38.416,-121.3842,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"144","Citrus Heights, CA","Citrus Heights","CA",2018,38.6948,-121.288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"145","Fontana, CA","Fontana","CA",2018,34.0968,-117.4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"146","Redlands, CA","Redlands","CA",2018,34.0511,-117.1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"147","Rialto, CA","Rialto","CA",2018,34.1174,-117.3894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"148","San Bernardino, CA","San Bernardino","CA",2018,34.1417,-117.2946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
"149","Upland, CA","Upland","CA",2018,34.1178,-117.6603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"150","Victorville, CA","Victorville","CA",2018,34.5277,-117.3536,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
"151","Rancho Cucamonga, CA","Rancho Cucamonga","CA",2018,34.1248,-117.5666,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"152","Hesperia, CA","Hesperia","CA",2018,34.3975,-117.3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"153","Apple Valley, CA","Apple Valley","CA",2018,34.5328,-117.2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"154","Yucaipa, CA","Yucaipa","CA",2018,34.0336,-117.0429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"155","Chino Hills, CA","Chino Hills","CA",2018,33.9508,-117.7253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"156","Yucca Valley, CA","Yucca Valley","CA",2018,34.1234,-116.4216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"157","Carlsbad, CA","Carlsbad","CA",2018,33.1247,-117.2837,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"158","Chula Vista, CA","Chula Vista","CA",2018,32.6281,-117.0145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"159","El Cajon, CA","El Cajon","CA",2018,32.8017,-116.9605,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"160","Escondido, CA","Escondido","CA",2018,33.1347,-117.0722,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"161","Imperial Beach, CA","Imperial Beach","CA",2018,32.5689,-117.1184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"162","La Mesa, CA","La Mesa","CA",2018,32.7703,-117.0204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"163","Oceanside, CA","Oceanside","CA",2018,33.2247,-117.3083,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"164","San Diego, CA","San Diego","CA",2018,32.8312,-117.1225,0,0,0,1,1,13,0,2,0,0,10,0,0,0,5,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,40
"165","San Marcos, CA","San Marcos","CA",2018,33.135,-117.1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"166","Vista, CA","Vista","CA",2018,33.1896,-117.2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"167","Santee, CA","Santee","CA",2018,32.8554,-116.9851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"168","Poway, CA","Poway","CA",2018,32.9871,-117.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"169","Encinitas, CA","Encinitas","CA",2018,33.049,-117.2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"170","San Francisco, CA","San Francisco","CA",2018,37.7562,-122.443,0,1,4,0,0,12,0,0,0,0,13,0,0,0,14,3,0,4,1,3,0,0,0,1,0,0,1,5,0,0,0,0,2,4,0,68
"171","Escalon, CA","Escalon","CA",2018,37.7912,-120.9982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"172","Lodi, CA","Lodi","CA",2018,38.1218,-121.2932,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"173","Ripon, CA","Ripon","CA",2018,37.7417,-121.131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"174","Stockton, CA","Stockton","CA",2018,37.9765,-121.3109,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"175","Tracy, CA","Tracy","CA",2018,37.7269,-121.4522,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"176","Morro Bay, CA","Morro Bay","CA",2018,35.3681,-120.8481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"177","San Luis Obispo, CA","San Luis Obispo","CA",2018,35.2669,-120.6691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"178","Daly City, CA","Daly City","CA",2018,37.6862,-122.4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"179","Pacifica, CA","Pacifica","CA",2018,37.6112,-122.4781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"180","Redwood City, CA","Redwood City","CA",2018,37.5026,-122.2252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"181","San Bruno, CA","San Bruno","CA",2018,37.6254,-122.4313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"182","San Mateo, CA","San Mateo","CA",2018,37.5521,-122.3122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"183","Foster City, CA","Foster City","CA",2018,37.5553,-122.2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"184","Santa Barbara, CA","Santa Barbara","CA",2018,34.4285,-119.7202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"185","Santa Maria, CA","Santa Maria","CA",2018,34.9334,-120.4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"186","Cupertino, CA","Cupertino","CA",2018,37.3168,-122.0465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"187","Mountain View, CA","Mountain View","CA",2018,37.4,-122.0796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"188","Palo Alto, CA","Palo Alto","CA",2018,37.3913,-122.1468,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"189","San Jose, CA","San Jose","CA",2018,37.3019,-121.8486,0,0,1,0,0,9,0,0,0,0,8,0,0,2,7,3,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,37
"190","Sunnyvale, CA","Sunnyvale","CA",2018,37.3836,-122.0256,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"191","Capitola, CA","Capitola","CA",2018,36.9772,-121.9538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"192","Santa Cruz, CA","Santa Cruz","CA",2018,36.9789,-122.0346,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"193","Scotts Valley, CA","Scotts Valley","CA",2018,37.0555,-122.0118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"194","Redding, CA","Redding","CA",2018,40.5698,-122.365,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"195","Fairfield, CA","Fairfield","CA",2018,38.2592,-122.0324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"196","Rio Vista, CA","Rio Vista","CA",2018,38.1763,-121.7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"197","Vallejo, CA","Vallejo","CA",2018,38.1133,-122.2358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"198","Santa Rosa, CA","Santa Rosa","CA",2018,38.4458,-122.7067,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
"199","Petaluma, CA","Petaluma","CA",2018,38.2423,-122.6267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"200","Modesto, CA","Modesto","CA",2018,37.6374,-121.0028,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7
"201","Turlock, CA","Turlock","CA",2018,37.5053,-120.8588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"202","Corning, CA","Corning","CA",2018,39.9282,-122.182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"203","Red Bluff, CA","Red Bluff","CA",2018,40.1735,-122.2413,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"204","Camarillo, CA","Camarillo","CA",2018,34.223,-119.0322,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"205","Fillmore, CA","Fillmore","CA",2018,34.3989,-118.9181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"206","Oxnard, CA","Oxnard","CA",2018,34.1963,-119.1815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"207","Thousand Oaks, CA","Thousand Oaks","CA",2018,34.1914,-118.8755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"208","Simi Valley, CA","Simi Valley","CA",2018,34.2663,-118.749,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"209","Davis, CA","Davis","CA",2018,38.5552,-121.7365,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,14
"210","Marysville, CA","Marysville","CA",2018,39.1518,-121.5835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"211","Aurora, CO","Aurora","CO",2018,39.7087,-104.7273,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,9
"212","Brighton, CO","Brighton","CO",2018,39.9716,-104.7964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"213","Commerce City, CO","Commerce City","CO",2018,39.8642,-104.8434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"214","Thornton, CO","Thornton","CO",2018,39.9197,-104.9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"215","Centennial, CO","Centennial","CO",2018,39.5926,-104.8674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
"216","Boulder, CO","Boulder","CO",2018,40.0249,-105.2523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"217","Lafayette, CO","Lafayette","CO",2018,39.9949,-105.0997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"218","Longmont, CO","Longmont","CO",2018,40.1686,-105.1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"219","Louisville, CO","Louisville","CO",2018,39.9709,-105.1441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"220","Colorado Springs, CO","Colorado Springs","CO",2018,38.8674,-104.7606,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"221","Rifle, CO","Rifle","CO",2018,39.5362,-107.7729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"222","Golden, CO","Golden","CO",2018,39.7406,-105.2118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"223","Lakewood, CO","Lakewood","CO",2018,39.6977,-105.1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"224","Fort Collins, CO","Fort Collins","CO",2018,40.5478,-105.0656,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"225","Sterling, CO","Sterling","CO",2018,40.6206,-103.1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"226","Grand Junction, CO","Grand Junction","CO",2018,39.0876,-108.5673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"227","Denver, CO","Denver","CO",2018,39.7621,-104.8759,0,0,0,0,0,7,0,0,0,0,5,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,22
"228","Bridgeport, CT","Bridgeport","CT",2018,41.1918,-73.1953,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"229","Bristol, CT","Bristol","CT",2018,41.6812,-72.9407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"230","Danbury, CT","Danbury","CT",2018,41.4016,-73.471,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"231","Middletown, CT","Middletown","CT",2018,41.5476,-72.6549,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"232","New Haven, CT","New Haven","CT",2018,41.3112,-72.9246,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7
"233","Norwalk, CT","Norwalk","CT",2018,41.1144,-73.4215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"234","Norwich, CT","Norwich","CT",2018,41.5495,-72.0882,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
"235","Stamford, CT","Stamford","CT",2018,41.1035,-73.5583,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,8
"236","Torrington, CT","Torrington","CT",2018,41.8349,-73.1281,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"237","Waterbury, CT","Waterbury","CT",2018,41.5583,-73.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"238","Willimantic, CT","Willimantic","CT",2018,41.7153,-72.2173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"239","Washington, DC","Washington","DC",2018,38.9047,-77.0163,0,1,1,0,0,23,0,0,0,1,52,2,0,1,24,6,0,5,2,6,0,0,0,0,0,0,0,24,0,0,0,0,31,15,0,194
"240","Dover, DE","Dover","DE",2018,39.161,-75.5203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"241","Felton, DE","Felton","DE",2018,39.0127,-75.5764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"242","Newark, DE","Newark","DE",2018,39.6776,-75.7573,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"243","Wilmington, DE","Wilmington","DE",2018,39.7415,-75.5413,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"244","Delaware City, DE","Delaware City","DE",2018,39.5743,-75.5939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"245","Seaford, DE","Seaford","DE",2018,38.6538,-75.611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"246","Gainesville, FL","Gainesville","FL",2018,29.6804,-82.3458,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"247","Palm Bay, FL","Palm Bay","FL",2018,27.955,-80.6627,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"248","Deerfield Beach, FL","Deerfield Beach","FL",2018,26.305,-80.1277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
