"","city_state","city","state","year","lat","lng","Anti-American Indian or Alaska Native","Anti-Arab","Anti-Asian","Anti-Atheism/Agnosticism","Anti-Bisexual","Anti-Black or African American","Anti-Buddhist","Anti-Catholic","Anti-Eastern Orthodox (Russian, Greek, Other)","Anti-Female","Anti-Gay (Male)","Anti-Gender Non-Conforming","Anti-Heterosexual","Anti-Hindu","Anti-Hispanic or Latino","Anti-Islamic (Muslim)","Anti-Jehovah's Witness","Anti-Jewish","Anti-Lesbian (Female)","Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)","Anti-Male","Anti-Mental Disability","Anti-Mormon","Anti-Multiple Races, Group","Anti-Multiple Religions, Group","Anti-Native Hawaiian or Other Pacific Islander","Anti-Other Christian","Anti-Other Race/Ethnicity/Ancestry","Anti-Other Religion","Anti-Physical Disability","Anti-Protestant","Anti-Sikh","Anti-Transgender","Anti-White","Unknown (offender's motivation not known)","total_cases"
"123","Roseville, CA","Roseville","CA",2017,38.7703,-121.3196,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,19
"124","Desert Hot Springs, CA","Desert Hot Springs","CA",2017,33.9551,-116.543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"125","Indio, CA","Indio","CA",2017,33.7346,-116.2346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"126","Norco, CA","Norco","CA",2017,33.9252,-117.5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"127","Palm Springs, CA","Palm Springs","CA",2017,33.8017,-116.5382,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"128","Riverside, CA","Riverside","CA",2017,33.9381,-117.3948,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"129","San Jacinto, CA","San Jacinto","CA",2017,33.797,-116.9916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"130","Corona, CA","Corona","CA",2017,33.8616,-117.5649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"131","Lake Elsinore, CA","Lake Elsinore","CA",2017,33.6847,-117.3344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"132","Moreno Valley, CA","Moreno Valley","CA",2017,33.9244,-117.2045,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"133","Murrieta, CA","Murrieta","CA",2017,33.572,-117.1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"134","Wildomar, CA","Wildomar","CA",2017,33.6173,-117.2582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"135","Menifee, CA","Menifee","CA",2017,33.6909,-117.1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"136","Sacramento, CA","Sacramento","CA",2017,38.5667,-121.4683,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"137","Elk Grove, CA","Elk Grove","CA",2017,38.416,-121.3842,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"138","Rancho Cordova, CA","Rancho Cordova","CA",2017,38.574,-121.2523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"139","Citrus Heights, CA","Citrus Heights","CA",2017,38.6948,-121.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"140","Hollister, CA","Hollister","CA",2017,36.8563,-121.3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"141","Chino, CA","Chino","CA",2017,33.9836,-117.6654,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"142","Fontana, CA","Fontana","CA",2017,34.0968,-117.4599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"143","Ontario, CA","Ontario","CA",2017,34.0393,-117.6064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
"144","Redlands, CA","Redlands","CA",2017,34.0511,-117.1712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"145","Rialto, CA","Rialto","CA",2017,34.1174,-117.3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"146","San Bernardino, CA","San Bernardino","CA",2017,34.1417,-117.2946,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8
"147","Victorville, CA","Victorville","CA",2017,34.5277,-117.3536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"148","Adelanto, CA","Adelanto","CA",2017,34.5815,-117.4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"149","Loma Linda, CA","Loma Linda","CA",2017,34.0451,-117.2498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"150","Highland, CA","Highland","CA",2017,34.1113,-117.1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"151","Hesperia, CA","Hesperia","CA",2017,34.3975,-117.3147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"152","Apple Valley, CA","Apple Valley","CA",2017,34.5328,-117.2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"153","Chino Hills, CA","Chino Hills","CA",2017,33.9508,-117.7253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"154","Yucca Valley, CA","Yucca Valley","CA",2017,34.1234,-116.4216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"155","Carlsbad, CA","Carlsbad","CA",2017,33.1247,-117.2837,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
"156","El Cajon, CA","El Cajon","CA",2017,32.8017,-116.9605,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"157","Escondido, CA","Escondido","CA",2017,33.1347,-117.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
"158","La Mesa, CA","La Mesa","CA",2017,32.7703,-117.0204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"159","National City, CA","National City","CA",2017,32.6654,-117.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"160","Oceanside, CA","Oceanside","CA",2017,33.2247,-117.3083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"161","San Diego, CA","San Diego","CA",2017,32.8312,-117.1225,0,2,2,0,0,10,0,0,0,0,7,1,0,0,0,4,0,7,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,41
"162","San Marcos, CA","San Marcos","CA",2017,33.135,-117.1744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"163","Vista, CA","Vista","CA",2017,33.1896,-117.2386,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"164","Lemon Grove, CA","Lemon Grove","CA",2017,32.7331,-117.0344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"165","Santee, CA","Santee","CA",2017,32.8554,-116.9851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"166","San Francisco, CA","San Francisco","CA",2017,37.7562,-122.443,0,0,7,0,1,5,0,1,0,0,10,0,0,0,5,3,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,43
"167","Lodi, CA","Lodi","CA",2017,38.1218,-121.2932,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"168","Manteca, CA","Manteca","CA",2017,37.7927,-121.2264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"169","Stockton, CA","Stockton","CA",2017,37.9765,-121.3109,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"170","San Luis Obispo, CA","San Luis Obispo","CA",2017,35.2669,-120.6691,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"171","Belmont, CA","Belmont","CA",2017,37.5154,-122.2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"172","Colma, CA","Colma","CA",2017,37.6767,-122.4526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"173","Daly City, CA","Daly City","CA",2017,37.6862,-122.4685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"174","Pacifica, CA","Pacifica","CA",2017,37.6112,-122.4781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"175","Redwood City, CA","Redwood City","CA",2017,37.5026,-122.2252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"176","San Mateo, CA","San Mateo","CA",2017,37.5521,-122.3122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"177","South San Francisco, CA","South San Francisco","CA",2017,37.6536,-122.4197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"178","Foster City, CA","Foster City","CA",2017,37.5553,-122.2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"179","East Palo Alto, CA","East Palo Alto","CA",2017,37.4671,-122.1352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"180","Goleta, CA","Goleta","CA",2017,34.436,-119.8596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"181","Los Gatos, CA","Los Gatos","CA",2017,37.2303,-121.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"182","Palo Alto, CA","Palo Alto","CA",2017,37.3913,-122.1468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"183","San Jose, CA","San Jose","CA",2017,37.3019,-121.8486,0,1,1,0,0,13,0,0,0,0,6,0,0,1,7,4,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,45
"184","Santa Clara, CA","Santa Clara","CA",2017,37.3645,-121.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"185","Sunnyvale, CA","Sunnyvale","CA",2017,37.3836,-122.0256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"186","Capitola, CA","Capitola","CA",2017,36.9772,-121.9538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"187","Santa Cruz, CA","Santa Cruz","CA",2017,36.9789,-122.0346,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
"188","Redding, CA","Redding","CA",2017,40.5698,-122.365,0,0,1,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"189","Benicia, CA","Benicia","CA",2017,38.0725,-122.1525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"190","Fairfield, CA","Fairfield","CA",2017,38.2592,-122.0324,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"191","Vacaville, CA","Vacaville","CA",2017,38.359,-121.968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
"192","Santa Rosa, CA","Santa Rosa","CA",2017,38.4458,-122.7067,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"193","Petaluma, CA","Petaluma","CA",2017,38.2423,-122.6267,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
"194","Windsor, CA","Windsor","CA",2017,38.5417,-122.8086,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"195","Modesto, CA","Modesto","CA",2017,37.6374,-121.0028,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10
"196","Turlock, CA","Turlock","CA",2017,37.5053,-120.8588,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"197","Corning, CA","Corning","CA",2017,39.9282,-122.182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"198","Red Bluff, CA","Red Bluff","CA",2017,40.1735,-122.2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"199","Visalia, CA","Visalia","CA",2017,36.3276,-119.3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"200","Camarillo, CA","Camarillo","CA",2017,34.223,-119.0322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"201","Oxnard, CA","Oxnard","CA",2017,34.1963,-119.1815,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"202","Thousand Oaks, CA","Thousand Oaks","CA",2017,34.1914,-118.8755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"203","Simi Valley, CA","Simi Valley","CA",2017,34.2663,-118.749,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"204","Davis, CA","Davis","CA",2017,38.5552,-121.7365,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7
"205","Marysville, CA","Marysville","CA",2017,39.1518,-121.5835,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"206","Aurora, CO","Aurora","CO",2017,39.7087,-104.7273,0,0,0,0,0,3,0,0,0,0,1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12
"207","Brighton, CO","Brighton","CO",2017,39.9716,-104.7964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"208","Thornton, CO","Thornton","CO",2017,39.9197,-104.9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"209","Northglenn, CO","Northglenn","CO",2017,39.9108,-104.9783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"210","Englewood, CO","Englewood","CO",2017,39.6468,-104.9942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"211","Littleton, CO","Littleton","CO",2017,39.5915,-105.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"212","Centennial, CO","Centennial","CO",2017,39.5926,-104.8674,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"213","Boulder, CO","Boulder","CO",2017,40.0249,-105.2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"214","Lafayette, CO","Lafayette","CO",2017,39.9949,-105.0997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"215","Delta, CO","Delta","CO",2017,38.756,-108.0772,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"216","Castle Rock, CO","Castle Rock","CO",2017,39.3763,-104.8535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"217","Colorado Springs, CO","Colorado Springs","CO",2017,38.8674,-104.7606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"218","Arvada, CO","Arvada","CO",2017,39.8321,-105.1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"219","Golden, CO","Golden","CO",2017,39.7406,-105.2118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"220","Lakewood, CO","Lakewood","CO",2017,39.6977,-105.1168,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"221","Durango, CO","Durango","CO",2017,37.2659,-107.8782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"222","Loveland, CO","Loveland","CO",2017,40.4166,-105.0623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"223","Grand Junction, CO","Grand Junction","CO",2017,39.0876,-108.5673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"224","Fruita, CO","Fruita","CO",2017,39.1549,-108.7307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"225","Aspen, CO","Aspen","CO",2017,39.195,-106.8369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"226","Steamboat Springs, CO","Steamboat Springs","CO",2017,40.4777,-106.8243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"227","Greeley, CO","Greeley","CO",2017,40.4151,-104.7706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"228","Broomfield, CO","Broomfield","CO",2017,39.9541,-105.0527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"229","Denver, CO","Denver","CO",2017,39.7621,-104.8759,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11
"230","Bridgeport, CT","Bridgeport","CT",2017,41.1918,-73.1953,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"231","Danbury, CT","Danbury","CT",2017,41.4016,-73.471,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"232","Hartford, CT","Hartford","CT",2017,41.7661,-72.6834,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"233","Meriden, CT","Meriden","CT",2017,41.5367,-72.7944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"234","Middletown, CT","Middletown","CT",2017,41.5476,-72.6549,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,8
"235","New Britain, CT","New Britain","CT",2017,41.6758,-72.7862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"236","New Haven, CT","New Haven","CT",2017,41.3112,-72.9246,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,10
"237","New London, CT","New London","CT",2017,41.3502,-72.1023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"238","Norwich, CT","Norwich","CT",2017,41.5495,-72.0882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"239","Stamford, CT","Stamford","CT",2017,41.1035,-73.5583,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"240","Torrington, CT","Torrington","CT",2017,41.8349,-73.1281,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"241","Waterbury, CT","Waterbury","CT",2017,41.5583,-73.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"242","Willimantic, CT","Willimantic","CT",2017,41.7153,-72.2173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"243","Washington, DC","Washington","DC",2017,38.9047,-77.0163,0,6,1,0,0,38,0,0,0,0,43,0,0,0,8,1,0,11,8,5,0,0,0,0,0,0,0,25,0,1,0,0,13,9,0,169
"244","New Castle, DE","New Castle","DE",2017,39.6685,-75.5692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"245","Wilmington, DE","Wilmington","DE",2017,39.7415,-75.5413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"246","Rehoboth Beach, DE","Rehoboth Beach","DE",2017,38.7171,-75.0845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
"247","Dewey Beach, DE","Dewey Beach","DE",2017,38.6958,-75.0749,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"248","Gainesville, FL","Gainesville","FL",2017,29.6804,-82.3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"249","Rockledge, FL","Rockledge","FL",2017,28.3201,-80.732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
